"decimalLon","decimalLat","bio6","bio14","cmi_max"
-66.138462793292,-26.343095706826,2679,22,869
-69.821555458184,-29.577030729658,2544,147,680
-69.102903230888,-28.184642039272,2595,91,97
-66.812199256382,-26.208348414208,2644,11,-471
-65.779136679644,-20.144720246398,2709,18,700
-67.351188426854,-21.267614351548,2664,7,-129
-67.890177597326,-24.232054789144,2679,11,-478
-69.372397816124,-35.011838198584,2706,181,-112
-69.102903230888,-29.846525314894,2712,84,-497
-67.39610419106,-17.53960592245,2705,82,864
-62.500285892606,-20.728625181076,2872,78,70
-70.046134279214,-26.882084877298,2768,4,-495
-67.665598776296,-16.461627581506,2821,437,2112
-70.09105004342,-35.640658897468,2642,187,1571
-69.1927347593,-24.05239173232,2755,1,-733
-68.96815593827,-23.468486797642,2744,2,-736
-66.49778890694,-20.23455177481,2692,14,609
-66.407957378528,-18.348089678158,2713,43,745
-67.441019955266,-21.626940465196,2646,10,-49
-67.575767247884,-20.548962124252,2673,7,-669
-70.450376157068,-27.510905576182,2797,2,-473
-67.261356898442,-22.615087277728,2642,11,-523
-62.814696242048,-20.9082882379,2867,77,217
-68.06984065415,-26.208348414208,2631,5,-499
-70.09105004342,-26.253264178414,2798,0,-588
-65.195231744966,-36.943216059442,2766,182,-268
-67.62068301209,-23.648149854466,2586,38,-112
-66.452873142734,-38.784762391888,2765,158,-184
-71.618186026424,-31.867734704164,NA,NA,NA
-66.363041614322,-18.572668499188,2699,41,912
-64.7011583387,-37.482205229914,2764,189,-244
-65.419810565996,-22.974413391376,2716,18,979
-67.036778077412,-37.033047587854,2767,139,-253
-63.084190827284,-21.537108936784,2866,47,133
-66.677451963764,-18.168426621334,2682,66,1539
-67.755430304708,-38.20085745721,2761,149,-129
-71.393607205394,-35.236417019614,2776,41,2029
-70.719870742304,-27.510905576182,2809,3,-450
-63.263853884108,-39.189004269742,2771,226,-155
-69.41731358033,-34.787259377554,2668,282,-21
-67.081693841618,-36.718637238412,2771,137,-306
-67.575767247884,-17.045532516184,2761,141,862
-70.450376157068,-34.472849028112,2649,109,4728
-68.698661353034,-38.290688985622,2752,140,-128
-70.450376157068,-27.286326755152,2801,2,-410
-63.57826423355,-39.54833038339,2767,230,-153
-66.183378557498,-22.210845399874,2653,5,1209
-70.76478650651,-27.690568633006,2807,2,-512
