"decimalLon","decimalLat","bio6","bio14","cmi_max"
-66.318125850116,-21.851519286226,2668,7,1304
-67.351188426854,-23.693065618672,2618,28,-423
-69.372397816124,-28.004978982448,2600,144,294
-67.351188426854,-25.489696186912,2665,7,-514
-66.318125850116,-22.165929635668,2676,5,490
-65.285063273378,-23.064244919788,2718,63,1990
-66.183378557498,-23.423571033436,2677,2,-314
-66.183378557498,-22.92949762717,2641,5,1035
-66.003715500674,-24.097307496526,2703,4,-44
-67.485935719472,-24.321886317556,2621,10,-596
-66.04863126488,-24.05239173232,2689,5,33
-66.767283492176,-23.1540764482,2657,6,-111
-67.351188426854,-25.220201601676,2620,8,-472
-67.261356898442,-23.37865526923,2619,28,-299
-66.407957378528,-21.941350814638,2665,6,1042
-66.093547029086,-26.29817994262,2695,24,822
-67.755430304708,-26.208348414208,2614,4,-609
-67.39610419106,-23.962560203908,2603,25,-452
-65.554557858614,-21.941350814638,2719,7,181
-67.39610419106,-23.693065618672,2611,26,-447
-66.138462793292,-22.525255749316,2673,4,971
-66.452873142734,-25.444780422706,2694,50,1279
-69.013071702476,-25.220201601676,2633,18,-400
-65.779136679644,-24.142223260732,2699,67,2050
-69.64189240136,-27.735484397212,2671,127,177
-66.902030784794,-25.804106536354,2614,10,-267
-67.081693841618,-24.232054789144,2674,10,-402
-68.06984065415,-22.345592692492,2684,36,-216
-67.84526183312,-21.537108936784,2662,17,13
-68.06984065415,-24.636296666998,2594,16,-353
-66.093547029086,-26.253264178414,2667,25,831
-66.452873142734,-23.962560203908,2660,4,-77
-69.147818995094,-25.804106536354,2626,50,-334
-65.958799736468,-22.974413391376,2686,4,5
-69.507145108742,-28.948210030774,2540,135,480
-68.563914060416,-26.882084877298,2598,43,-257
-69.102903230888,-25.983769593178,2605,51,-296
-66.04863126488,-23.243907976612,2647,5,440
-66.318125850116,-26.388011471032,2657,19,1351
-67.710514540502,-26.702421820474,2649,10,-597
-68.474082532004,-28.229557803478,2593,125,262
-67.441019955266,-24.456633610174,2666,7,-591
-69.102903230888,-28.184642039272,2595,91,97
-68.384251003592,-25.579527715324,2644,10,-433
-68.51899829621,-25.130370073264,2598,18,-352
-67.17152537003,-23.423571033436,2642,15,-605
-68.923240174064,-25.040538544852,2650,8,-467
-65.779136679644,-23.872728675496,2716,31,815
-66.902030784794,-25.489696186912,2669,10,-495
-67.441019955266,-22.25576116408,2623,15,-157
-68.923240174064,-21.941350814638,2713,17,-778
-67.036778077412,-21.537108936784,2665,9,136
-68.51899829621,-24.05239173232,2698,7,-502
-66.767283492176,-23.737981382878,2662,6,-604
-68.024924889944,-25.3998646585,2598,11,-454
-66.857115020588,-21.537108936784,2682,12,652
-67.485935719472,-23.468486797642,2617,23,-386
-67.890177597326,-26.702421820474,2639,11,-519
-66.542704671146,-23.288823740818,2655,4,-50
-69.057987466682,-27.241410990946,2587,66,-116
-65.37489480179,-22.076098107256,2734,19,1214
-66.812199256382,-22.660003041934,2647,7,239
-67.036778077412,-23.37865526923,2652,11,-572
-69.327482051918,-27.016832169916,2626,83,-131
-68.833408645652,-25.040538544852,2647,12,-393
-68.339335239386,-26.927000641504,2576,40,-301
-65.913883972262,-22.210845399874,2677,6,399
-67.980009125738,-22.390508456698,2633,46,30
-68.878324409858,-29.082957323392,2585,93,-226
-69.057987466682,-25.983769593178,2631,42,-318
-64.970652923936,-21.312530115754,2731,24,355
-67.980009125738,-24.636296666998,2613,12,-474
-68.563914060416,-21.941350814638,2726,18,-684
-68.06984065415,-21.941350814638,2630,31,141
-66.093547029086,-23.782897147084,2699,2,-659
-66.542704671146,-22.48033998511,2666,4,683
-66.72236772797,-23.1540764482,2663,5,-206
-67.441019955266,-22.92949762717,2616,27,-491
-69.237650523506,-27.331242519358,2561,114,127
-67.485935719472,-24.187139024938,2641,14,-518
-68.563914060416,-26.702421820474,2601,41,-263
-68.024924889944,-24.50154937438,2634,14,-491
-65.464726330202,-22.794750334552,2701,16,994
-68.74357711724,-24.681212431204,2648,14,-382
-68.653745588828,-21.896435050432,2703,14,-722
-65.240147509172,-22.121013871462,2728,66,1952
-65.195231744966,-22.165929635668,2686,85,1822
-66.632536199558,-23.82781291129,2655,8,-138
-67.710514540502,-21.716771993608,2645,12,-217
-68.878324409858,-26.118516885796,2582,65,-126
-68.114756418356,-27.87023168983,2662,27,-351
-66.812199256382,-24.366802081762,2646,14,93
-67.036778077412,-26.882084877298,2653,21,385
-67.935093361532,-22.48033998511,2660,48,-94
-67.800346068914,-22.660003041934,2639,44,-297
-68.51899829621,-28.139726275066,2630,83,-319
-68.833408645652,-25.220201601676,2651,12,-419
-66.318125850116,-26.253264178414,2638,21,1257
-68.833408645652,-21.80660352202,2699,15,-696
-69.372397816124,-27.915147454036,2643,112,-35
-68.698661353034,-26.253264178414,2575,53,-167
-68.474082532004,-27.42107404777,2536,74,-163
-66.49778890694,-25.62444347953,2730,28,904
-67.351188426854,-22.210845399874,2662,10,-545
-65.15031598076,-22.48033998511,2716,139,2023
-66.812199256382,-25.130370073264,2683,10,-370
-67.261356898442,-22.570171513522,2645,12,-458
-68.024924889944,-23.917644439702,2700,24,-376
-68.788492881446,-25.040538544852,2635,14,-399
-66.183378557498,-22.345592692492,2636,6,1556
-68.698661353034,-24.771043959616,2633,16,-347
-65.419810565996,-23.064244919788,2721,17,893
-66.72236772797,-22.345592692492,2654,6,387
-67.39610419106,-27.151579462534,2698,11,319
-65.868968208056,-24.142223260732,2726,13,561
-68.833408645652,-25.983769593178,2599,51,-283
-66.542704671146,-24.815959723822,2646,15,880
-67.126609605824,-21.761687757814,2647,13,457
-67.441019955266,-23.1540764482,2594,35,-333
-66.812199256382,-25.759190772148,2627,13,235
-67.126609605824,-27.106663698328,2672,22,474
-69.686808165566,-28.54396815292,2573,183,922
-68.384251003592,-22.660003041934,2709,13,-632
-68.29441947518,-24.411717845968,2659,17,-276
-67.84526183312,-28.633799681332,2654,33,-446
-66.318125850116,-23.37865526923,2668,2,-348
-67.351188426854,-23.1540764482,2595,28,-344
-67.485935719472,-22.525255749316,2639,19,-512
-66.228294321704,-23.243907976612,2669,3,8
-69.776639693978,-28.903294266568,2558,188,987
-69.372397816124,-26.792253348886,2636,67,-197
-67.800346068914,-26.163432650002,2619,5,-353
-68.653745588828,-27.87023168983,2521,103,-36
-68.878324409858,-26.657506056268,2550,72,-33
-68.249503710974,-24.815959723822,2656,9,-461
-69.327482051918,-27.331242519358,2613,104,40
-69.552060872948,-28.678715445538,2590,101,291
-67.710514540502,-26.07360112159,2589,5,-571
-67.62068301209,-26.74733758468,2657,9,-661
-67.980009125738,-25.62444347953,2583,13,-351
-68.339335239386,-28.184642039272,2644,69,25
-67.39610419106,-26.612590292062,2710,6,-721
-66.767283492176,-25.354948894294,2633,25,659
-66.677451963764,-21.896435050432,2663,10,830
-67.441019955266,-23.872728675496,2607,26,-379
-67.62068301209,-24.905791252234,2651,4,-528
-66.138462793292,-24.681212431204,2658,16,428
-67.17152537003,-27.016832169916,2664,17,414
-68.114756418356,-25.84902230056,2632,5,-496
-68.653745588828,-24.995622780646,2650,12,-383
-68.563914060416,-27.87023168983,2571,63,-243
-66.49778890694,-23.064244919788,2653,5,437
-68.339335239386,-22.749834570346,2724,9,-670
-69.057987466682,-29.038041559186,2622,62,-324
-67.890177597326,-21.716771993608,2646,18,10
-67.216441134236,-25.893938064766,2635,16,-344
-66.228294321704,-22.25576116408,2648,6,1338
-65.689305151232,-23.019329155582,2662,8,1023
-67.39610419106,-24.321886317556,2654,12,-638
-66.183378557498,-23.333739505024,2667,3,-64
-66.093547029086,-21.492193172578,2685,6,814
-68.51899829621,-26.612590292062,2593,39,-222
-68.249503710974,-24.456633610174,2678,15,-359
-67.755430304708,-21.761687757814,2642,15,-75
-66.183378557498,-25.983769593178,2641,27,682
-66.677451963764,-22.300676928286,2645,7,805
-66.902030784794,-21.80660352202,2666,12,746
-68.74357711724,-24.681212431204,2648,14,-382
-67.800346068914,-22.615087277728,2616,50,-97
-68.96815593827,-29.801609550688,2647,74,-43
-68.608829824622,-26.028685357384,2567,45,-249
-65.868968208056,-23.064244919788,2694,5,262
-67.575767247884,-24.72612819541,2648,4,-565
-68.74357711724,-25.579527715324,2597,30,-304
-67.62068301209,-23.917644439702,2649,29,-386
-68.06984065415,-24.591380902792,2603,17,-333
-65.59947362282,-23.82781291129,2705,90,1592
-67.575767247884,-22.390508456698,2628,23,-392
-65.644389387026,-21.986266578844,2700,7,271
-67.710514540502,-21.941350814638,2626,20,9
-68.339335239386,-25.579527715324,2642,10,-425
-68.06984065415,-24.681212431204,2585,16,-329
-67.261356898442,-21.626940465196,2651,8,-104
-67.530851483678,-25.62444347953,2644,11,-414
-68.608829824622,-21.671856229402,2714,21,-548
-67.62068301209,-26.163432650002,2668,3,-653
-67.530851483678,-26.208348414208,2686,4,-712
-68.563914060416,-27.19649522674,2472,87,128
-67.84526183312,-25.130370073264,2606,6,-482
-69.013071702476,-29.21770461601,2607,68,-373
-65.060484452348,-23.109160683994,2680,124,2382
-67.441019955266,-25.444780422706,2650,8,-577
-66.452873142734,-21.58202470099,2673,8,1395
-69.372397816124,-27.555821340388,2603,148,146
-66.991862313206,-23.82781291129,2643,14,-468
-68.608829824622,-27.690568633006,2590,46,-300
-67.665598776296,-25.17528583747,2656,4,-464
-67.081693841618,-26.612590292062,2599,9,-233
-66.27321008591,-23.333739505024,2672,2,-280
-69.327482051918,-26.118516885796,2664,36,-364
-66.04863126488,-24.681212431204,2730,18,636
-68.878324409858,-22.076098107256,2715,13,-720
-68.608829824622,-21.80660352202,2727,13,-758
-67.710514540502,-25.130370073264,2642,4,-459
-67.710514540502,-23.243907976612,2615,46,-120
-67.935093361532,-24.591380902792,2643,9,-568
-67.39610419106,-25.804106536354,2671,6,-538
-65.779136679644,-24.05239173232,2648,63,2137
-69.821555458184,-28.633799681332,2601,227,951
-68.429166767798,-25.130370073264,2601,12,-313
