"decimalLon","decimalLat","bio6","bio14","cmi_max"
-72.11225943269,-15.922638411034,2731,40,204
-77.906393015264,-8.466621552838,2731,93,1815
-69.64189240136,-17.135364044596,2682,54,533
-70.31562886445,-13.94634478597,2684,718,4162
-73.23515353784,-15.024323126914,2680,128,2613
-74.178384586166,-12.643787623996,2731,273,1857
-75.975015154406,-11.745472339876,2703,140,884
-77.50215113741,-8.78103190228,2771,89,876
-73.23515353784,-13.901429021764,2732,110,1306
-70.76478650651,-16.371796053094,2713,44,405
-69.911386986596,-14.440418192236,2694,203,1652
-74.223300350372,-14.39550242803,2686,85,947
-71.348691441188,-14.170923607,2729,51,158
-76.019930918612,-12.014966925112,2693,140,1299
-77.72672995844,-9.23018954434,2780,34,484
-69.372397816124,-17.180279808802,2663,70,1427
-77.996224543676,-8.466621552838,2737,80,1727
-68.878324409858,-16.506543345712,2758,91,1966
-67.890177597326,-17.31502710142,2712,62,206
-67.755430304708,-18.21334238554,2703,38,886
-73.414816594664,-15.338733476356,2702,64,1315
-70.270713100244,-17.09044828039,2687,50,69
-71.034281091746,-15.203986183738,2667,80,2318
-70.630039213892,-14.081092078588,2663,308,2686
-69.102903230888,-16.910785223566,2698,75,1246
-71.124112620158,-15.698059590004,2669,66,1190
-70.135965807626,-16.461627581506,2666,51,462
-70.046134279214,-17.09044828039,2677,47,126
-71.573270262218,-16.102301467858,2702,57,450
-75.076699870286,-11.520893518846,2790,601,2540
-74.941952577668,-11.431061990434,2723,1188,4954
-65.464726330202,-17.76418474348,2773,153,1818
-70.854618034922,-16.686206402536,2768,24,382
-75.795352097582,-12.643787623996,2702,116,1395
-73.01057471681,-12.958197973438,2757,268,2483
-77.771645722646,-8.197126967602,2714,116,1479
-69.282566287712,-18.303173913952,2677,41,751
-77.142825023762,-9.6793471864,2719,81,597
-67.665598776296,-18.123510857128,2675,52,1785
-72.067343668484,-12.868366445026,2744,254,2863
-72.78599589578,-14.934491598502,2683,118,1877
-67.890177597326,-17.584521686656,2701,45,577
-76.064846682818,-11.745472339876,2674,154,1221
-76.648751617496,-9.499684129576,2717,395,1798
-72.11225943269,-12.464124567172,2758,474,4281
-72.426669782132,-12.958197973438,2771,321,3023
-69.372397816124,-16.551459109918,2695,89,858
-67.890177597326,-17.180279808802,2704,80,586
-72.696164367368,-13.72176596494,2710,147,3513
-78.355550657324,-7.388643211894,2752,99,1589
-68.51899829621,-16.19213299627,2742,157,2491
-69.686808165566,-14.575165484854,2686,256,1762
-67.306272662648,-18.123510857128,2702,42,334
-69.776639693978,-17.629437450862,2687,31,464
-68.878324409858,-15.29381771215,2711,867,2743
-71.483438733806,-13.991260550176,2737,56,283
-73.369900830458,-13.72176596494,2746,118,1538
-76.334341268054,-11.655640811464,2673,181,1690
-73.145322009428,-14.350586663824,2713,91,1597
-67.890177597326,-17.98876356451,2704,39,1061
-73.01057471681,-14.664997013266,2667,160,3253
-70.225797336038,-14.260755135412,2703,164,1010
-69.86647122239,-14.39550242803,2692,275,1292
-76.514004324878,-12.014966925112,2794,65,548
-74.313131878784,-14.350586663824,2691,97,962
-75.211447162904,-12.509040331378,2730,237,812
-76.558920089084,-11.116651640992,2701,141,1030
-67.17152537003,-17.719268979274,2716,56,241
-72.247006725308,-13.631934436528,2769,108,1390
-72.022427904278,-13.94634478597,2768,45,626
-72.830911659986,-14.126007842794,2693,126,3494
-72.247006725308,-15.922638411034,2757,37,40
-75.301278691316,-13.317524087086,2714,215,959
-70.76478650651,-14.305670899618,2674,113,1612
-67.62068301209,-18.123510857128,2703,45,1179
-67.980009125738,-17.98876356451,2702,34,1015
-70.046134279214,-16.596374874124,2641,65,1061
-78.62504524256,-7.164064390864,2775,176,2457
-66.72236772797,-17.943847800304,2695,58,923
-69.731723929772,-17.404858629832,2685,35,129
-67.351188426854,-17.045532516184,2676,278,1879
-75.9300993902,-10.35308364949,2753,484,1680
