"decimalLon","decimalLat","bio6","bio14","cmi_max"
-67.665598776296,-19.650646840132,2708,12,-10
-67.530851483678,-19.56081531172,2697,14,100
-69.057987466682,-19.33623649069,2704,30,408
-66.902030784794,-19.246404962278,2713,21,1072
-68.833408645652,-19.201489198072,2694,29,16
-68.923240174064,-19.201489198072,2703,28,34
-68.833408645652,-19.201489198072,2694,29,16
-66.857115020588,-19.201489198072,2723,24,1401
-66.902030784794,-19.201489198072,2722,21,1066
-67.351188426854,-19.066741905454,2691,21,471
-67.39610419106,-19.066741905454,2690,21,496
-66.767283492176,-19.021826141248,2753,39,2154
-69.057987466682,-18.88707884863,2694,28,334
-67.485935719472,-18.88707884863,2693,27,1102
-67.351188426854,-18.842163084424,2699,24,527
-69.057987466682,-18.707415791806,2680,28,392
-67.62068301209,-18.6625000276,2693,25,606
-69.41731358033,-18.572668499188,2689,27,759
-69.1927347593,-18.572668499188,2694,26,23
-67.800346068914,-18.572668499188,2691,28,784
-69.282566287712,-18.572668499188,2675,31,471
-68.249503710974,-21.492193172578,2712,23,-465
-68.384251003592,-21.492193172578,2711,18,-642
-68.429166767798,-21.402361644166,2708,23,-554
-68.339335239386,-21.35744587996,2709,21,-671
-68.29441947518,-21.312530115754,2705,21,-650
-68.653745588828,-21.177782823136,2694,34,-273
-68.29441947518,-21.177782823136,2701,21,-629
-68.474082532004,-21.13286705893,2659,34,-87
-68.563914060416,-21.087951294724,2689,33,-286
-68.698661353034,-21.087951294724,2673,38,-19
-68.474082532004,-21.087951294724,2676,34,-153
-68.474082532004,-21.087951294724,2676,34,-153
-68.563914060416,-20.998119766312,2687,28,-343
-68.563914060416,-20.953204002106,2688,28,-324
-68.788492881446,-20.953204002106,2689,37,13
-68.788492881446,-20.9082882379,2690,36,25
-68.653745588828,-20.9082882379,2684,29,-256
-68.878324409858,-20.9082882379,2721,28,-91
-68.653745588828,-20.773540945282,2702,21,-551
-69.013071702476,-20.773540945282,2732,16,-335
-68.96815593827,-20.773540945282,2715,21,-242
-68.698661353034,-20.68370941687,2708,18,-627
-68.788492881446,-20.593877888458,2688,25,-295
-68.788492881446,-20.593877888458,2688,25,-295
