"decimalLon","decimalLat","bio6","bio14","cmi_max"
-72.291922489514,-51.00185025592,2689,176,119
-72.78599589578,-51.00185025592,2700,838,1121
-73.01057471681,-51.00185025592,2656,2022,2924
-72.516501310544,-51.00185025592,2695,223,181
-72.875827424192,-50.956934491714,2698,1268,1969
-72.606332838956,-50.956934491714,2690,434,511
-73.324985066252,-50.956934491714,2663,3431,4618
-73.23515353784,-50.956934491714,2705,2650,3422
-72.33683825372,-50.956934491714,2689,202,154
-73.145322009428,-50.956934491714,2661,3101,4476
-73.414816594664,-50.956934491714,2660,3139,4196
-72.471585546338,-50.912018727508,2670,344,509
-72.471585546338,-50.912018727508,2670,344,509
-72.741080131574,-50.912018727508,2692,801,1164
-72.78599589578,-50.912018727508,2691,768,956
-72.516501310544,-50.912018727508,2670,405,708
-72.381754017926,-50.912018727508,2681,261,273
-72.741080131574,-50.912018727508,2692,801,1164
-72.471585546338,-50.867102963302,2675,315,314
-71.079196855952,-50.867102963302,2693,181,-20
-72.651248603162,-50.867102963302,2663,672,1067
-72.78599589578,-50.822187199096,2685,1085,1886
-71.573270262218,-50.822187199096,2685,266,162
-73.414816594664,-50.822187199096,2617,4023,5506
-72.381754017926,-50.822187199096,2659,282,257
-72.426669782132,-50.77727143489,2671,279,343
-71.483438733806,-50.77727143489,2691,213,68
-72.696164367368,-50.77727143489,2669,608,892
-72.11225943269,-50.732355670684,2668,194,141
-72.875827424192,-50.687439906478,2663,1322,2079
-72.067343668484,-50.642524142272,2642,203,129
-69.327482051918,-50.55269261386,2702,205,-11
-72.78599589578,-50.55269261386,2681,669,952
-73.549563887282,-50.507776849654,2654,4126,5703
-71.4385229696,-50.507776849654,2671,199,60
-72.56141707475,-50.507776849654,2652,278,381
-72.651248603162,-50.507776849654,2692,313,491
-72.33683825372,-50.462861085448,2660,171,210
-72.56141707475,-50.462861085448,2695,203,265
-69.282566287712,-50.462861085448,2700,216,13
-72.202090961102,-50.417945321242,2668,128,117
-71.528354498012,-50.417945321242,2667,164,64
-72.202090961102,-50.373029557036,2677,111,118
-71.528354498012,-50.373029557036,2667,156,74
-72.875827424192,-50.373029557036,2678,1135,1874
-72.606332838956,-50.373029557036,2702,329,676
-72.696164367368,-50.32811379283,2712,291,352
-72.247006725308,-50.32811379283,2706,88,66
-71.66310179063,-50.32811379283,2687,98,27
-68.96815593827,-50.32811379283,2712,210,12
-68.96815593827,-50.32811379283,2712,210,12
-72.157175196896,-50.32811379283,2703,86,82
-71.977512140072,-50.32811379283,2701,87,62
-71.977512140072,-50.32811379283,2701,87,62
-71.752933319042,-50.283198028624,2696,86,7
-72.202090961102,-50.283198028624,2709,82,-25
-70.76478650651,-50.283198028624,2679,163,-2
-68.923240174064,-50.283198028624,2710,217,-38
-71.573270262218,-50.283198028624,2691,96,7
-70.180881571832,-50.283198028624,2701,118,-17
-69.013071702476,-50.283198028624,2702,237,34
-71.88768061166,-50.283198028624,2700,85,29
-71.752933319042,-50.238282264418,2698,83,-5
-71.4385229696,-50.238282264418,2689,99,-44
-70.405460392862,-50.193366500212,2696,128,-62
-72.022427904278,-50.193366500212,2707,74,-54
-70.135965807626,-50.193366500212,2707,101,-91
-71.977512140072,-50.148450736006,2706,78,14
-71.708017554836,-50.148450736006,2696,84,-45
-68.429166767798,-50.148450736006,2738,190,10
-72.11225943269,-50.1035349718,2704,90,34
-70.719870742304,-50.013703443388,2681,216,26
-71.573270262218,-50.013703443388,2667,128,7
-72.11225943269,-50.013703443388,2703,70,20
-72.157175196896,-50.013703443388,2700,80,57
-72.157175196896,-49.968787679182,2702,73,50
-72.067343668484,-49.923871914976,2705,70,35
-72.067343668484,-49.87895615077,2702,76,12
-72.022427904278,-49.87895615077,2707,72,48
-71.303775676982,-49.834040386564,2679,125,28
-72.067343668484,-49.789124622358,2706,73,4
-70.899533799128,-49.744208858152,2692,121,-5
-71.88768061166,-49.699293093946,2702,77,-36
-72.875827424192,-49.699293093946,2697,885,1297
-71.797849083248,-49.699293093946,2698,79,-25
-71.88768061166,-49.699293093946,2702,77,-36
-72.202090961102,-49.699293093946,2705,78,-116
-71.708017554836,-49.65437732974,2692,84,-38
-72.875827424192,-49.65437732974,2730,730,906
-71.618186026424,-49.65437732974,2689,76,-55
-72.067343668484,-49.609461565534,2704,93,-13
-72.022427904278,-49.609461565534,2703,96,-13
-72.022427904278,-49.609461565534,2703,96,-13
-71.573270262218,-49.609461565534,2688,80,-43
-72.291922489514,-49.609461565534,2712,89,-128
-69.507145108742,-49.564545801328,2716,112,-68
-72.426669782132,-49.564545801328,2727,124,-6
-69.911386986596,-49.519630037122,2711,108,-59
-72.516501310544,-49.519630037122,2733,192,109
-70.046134279214,-49.519630037122,2710,99,-67
-70.135965807626,-49.519630037122,2708,95,-72
-72.606332838956,-49.519630037122,2735,231,61
-72.606332838956,-49.474714272916,2730,280,300
-72.875827424192,-49.42979850871,2732,856,1252
-71.528354498012,-49.42979850871,2680,74,-35
-72.78599589578,-49.384882744504,2718,578,732
-72.741080131574,-49.384882744504,2716,544,715
-72.741080131574,-49.384882744504,2716,544,715
-67.710514540502,-49.384882744504,2749,142,-70
-72.78599589578,-49.384882744504,2718,578,732
-72.875827424192,-49.339966980298,2710,854,1159
-71.348691441188,-49.295051216092,2674,68,-79
-71.303775676982,-49.160303923474,2670,78,-60
-69.237650523506,-49.115388159268,2708,161,17
-70.76478650651,-49.115388159268,2669,124,-2
-71.034281091746,-48.935725102444,2680,68,23
-70.944449563334,-48.845893574032,2670,79,-6
-70.944449563334,-48.800977809826,2660,116,26
-70.98936532754,-48.800977809826,2662,117,88
-69.1927347593,-48.75606204562,2720,133,2
-70.270713100244,-48.75606204562,2674,94,-10
-70.719870742304,-48.711146281414,2660,78,11
-70.630039213892,-48.621314753002,2662,88,62
-70.674954978098,-48.621314753002,2661,81,-13
-69.057987466682,-48.576398988796,2725,158,-18
-71.4385229696,-48.53148322459,2657,149,139
-71.393607205394,-48.486567460384,2658,143,149
-70.450376157068,-48.486567460384,2663,110,62
-68.429166767798,-48.441651696178,2721,159,-1
-66.902030784794,-48.441651696178,2735,153,-44
-72.606332838956,-48.441651696178,2705,521,842
-68.114756418356,-48.441651696178,2723,122,-45
-68.159672182562,-48.396735931972,2723,125,-28
-66.812199256382,-48.396735931972,2738,143,-68
-71.348691441188,-48.396735931972,2651,126,123
-71.393607205394,-48.351820167766,2645,137,195
-66.767283492176,-48.172157110942,2732,159,-67
-71.4385229696,-48.127241346736,2657,106,96
-71.66310179063,-48.08232558253,2658,157,162
-71.66310179063,-48.08232558253,2658,157,162
-71.88768061166,-47.947578289912,2670,278,423
-66.407957378528,-47.947578289912,2735,152,-102
-71.977512140072,-47.902662525706,2670,324,543
-66.677451963764,-47.902662525706,2731,152,-69
-66.407957378528,-47.8577467615,2738,135,-67
-66.542704671146,-47.8577467615,2736,131,-121
-72.067343668484,-47.8577467615,2675,353,585
-72.11225943269,-47.8577467615,2678,371,568
-70.809702270716,-47.812830997294,2658,72,3
-70.809702270716,-47.767915233088,2659,74,1
-66.183378557498,-47.767915233088,2740,139,-133
-67.575767247884,-47.767915233088,2727,156,-39
-68.204587946768,-47.767915233088,2725,131,-37
-71.393607205394,-47.722999468882,2645,156,255
-72.157175196896,-47.722999468882,2674,589,1134
-67.665598776296,-47.722999468882,2729,148,-29
-68.159672182562,-47.722999468882,2725,129,-52
-68.29441947518,-47.678083704676,2721,138,-30
-68.204587946768,-47.678083704676,2724,136,-39
-67.980009125738,-47.678083704676,2729,111,-108
-67.890177597326,-47.63316794047,2730,118,-84
-68.06984065415,-47.63316794047,2729,110,-84
-72.471585546338,-47.588252176264,2697,675,1335
-67.935093361532,-47.543336412058,2723,140,-85
-70.899533799128,-47.543336412058,2663,76,28
-70.495291921274,-47.453504883646,2682,86,-24
-66.632536199558,-47.453504883646,2734,132,-112
-70.944449563334,-47.40858911944,2675,82,8
-71.258859912776,-47.363673355234,2697,97,-22
-72.33683825372,-47.363673355234,2671,737,1455
-70.809702270716,-47.318757591028,2666,97,4
-65.958799736468,-47.318757591028,2751,153,-107
-69.237650523506,-47.318757591028,2675,182,127
-72.067343668484,-47.273841826822,2717,294,364
-71.752933319042,-47.273841826822,2702,221,286
-71.169028384364,-47.273841826822,2693,111,32
-70.98936532754,-47.273841826822,2686,100,9
-70.854618034922,-47.273841826822,2678,84,-9
-72.606332838956,-47.228926062616,2716,575,1121
-72.022427904278,-47.228926062616,2702,323,481
-70.719870742304,-47.228926062616,2667,89,0
-71.932596375866,-47.228926062616,2693,314,505
-71.66310179063,-47.228926062616,2700,224,296
-65.734220915438,-47.18401029841,NA,NA,NA
-70.854618034922,-47.18401029841,2675,104,71
-70.719870742304,-47.18401029841,2673,82,-12
-72.067343668484,-47.18401029841,2687,401,684
-72.56141707475,-47.18401029841,2677,997,2033
-71.124112620158,-47.18401029841,2664,170,203
-72.067343668484,-47.18401029841,2687,401,684
-71.079196855952,-47.18401029841,2665,165,191
-71.932596375866,-47.18401029841,2697,326,500
-71.21394414857,-47.139094534204,2665,187,252
-71.842764847454,-47.139094534204,2689,378,669
-70.674954978098,-47.139094534204,2676,76,14
-67.216441134236,-47.139094534204,2735,144,-121
-72.606332838956,-47.139094534204,2719,584,1176
-72.022427904278,-47.139094534204,2700,439,809
-72.606332838956,-47.139094534204,2719,584,1176
-72.471585546338,-47.139094534204,2683,779,1529
-72.741080131574,-47.139094534204,2725,701,1557
-72.426669782132,-47.139094534204,2698,672,1368
-72.471585546338,-47.139094534204,2683,779,1529
-72.33683825372,-47.094178769998,2673,772,1397
-73.414816594664,-47.094178769998,2662,3219,5131
-72.426669782132,-47.094178769998,2705,546,1049
-72.516501310544,-47.094178769998,2717,628,1200
-72.426669782132,-47.094178769998,2705,546,1049
-72.471585546338,-47.094178769998,2715,558,1042
-72.11225943269,-47.094178769998,2675,612,951
-72.78599589578,-47.094178769998,2725,682,1557
-70.630039213892,-47.094178769998,2667,101,92
-72.202090961102,-47.094178769998,2667,769,1353
-72.381754017926,-47.094178769998,2686,659,1181
-66.27321008591,-47.094178769998,2752,130,-121
-72.33683825372,-47.049263005792,2711,568,981
-70.76478650651,-47.049263005792,2679,75,30
-70.854618034922,-47.049263005792,2673,96,47
-71.393607205394,-47.049263005792,2654,253,388
-72.202090961102,-47.049263005792,2707,616,1056
-71.977512140072,-47.049263005792,2649,618,1030
-71.842764847454,-47.004347241586,2645,429,821
-72.11225943269,-47.004347241586,2619,787,1325
-72.022427904278,-47.004347241586,2625,664,1114
-70.899533799128,-46.95943147738,2664,126,124
-72.157175196896,-46.95943147738,2683,648,1212
-66.857115020588,-46.914515713174,NA,NA,NA
-72.78599589578,-46.914515713174,2726,765,1784
