"decimalLon","decimalLat","bio6","bio14","cmi_max"
-67.306272662648,-23.064244919788,2626,22,-497
-67.261356898442,-23.019329155582,2634,17,-546
-67.351188426854,-23.019329155582,2627,23,-502
-67.261356898442,-22.974413391376,2634,19,-518
-67.306272662648,-22.974413391376,2629,21,-501
-67.216441134236,-22.884581862964,2632,18,-432
-68.024924889944,-22.48033998511,2671,41,-213
-68.024924889944,-22.390508456698,2668,43,-96
-68.06984065415,-22.076098107256,2687,29,-320
-68.06984065415,-22.076098107256,2687,29,-320
-68.204587946768,-21.986266578844,2701,24,-453
-68.29441947518,-21.986266578844,2702,25,-436
-68.384251003592,-21.986266578844,2683,29,-174
-68.159672182562,-21.896435050432,2675,28,-112
-68.833408645652,-21.896435050432,2684,16,-733
-68.159672182562,-21.896435050432,2675,28,-112
-68.429166767798,-21.80660352202,2708,27,-248
-68.429166767798,-21.80660352202,2708,27,-248
-68.114756418356,-21.80660352202,2682,23,-265
-68.29441947518,-21.761687757814,2697,25,-305
-68.159672182562,-21.716771993608,2698,20,-407
-68.204587946768,-21.671856229402,2717,18,-516
-68.29441947518,-21.58202470099,2715,17,-611
-68.833408645652,-28.454136624508,2610,66,-375
-68.384251003592,-27.6456528688,2590,35,-385
-67.126609605824,-26.74733758468,2695,6,-720
-67.17152537003,-25.444780422706,2659,6,-500
-68.204587946768,-25.085454309058,2648,9,-484
-66.183378557498,-24.50154937438,2680,6,-151
-67.980009125738,-23.917644439702,2676,31,-438
-65.644389387026,-23.693065618672,2680,48,1110
-65.913883972262,-23.60323409026,2706,3,-475
-65.105400216554,-23.1540764482,2706,88,1825
-67.665598776296,-22.615087277728,2643,31,-495
-67.441019955266,-22.570171513522,2633,20,-468
-67.665598776296,-22.570171513522,2648,30,-486
-65.329979037584,-22.210845399874,2731,39,1753
-65.195231744966,-22.210845399874,2703,80,1426
-67.980009125738,-21.80660352202,2654,22,-48
-68.024924889944,-21.671856229402,2685,19,-280
-67.575767247884,-21.58202470099,2660,10,-84
-69.911386986596,-29.352451908628,2591,125,376
-69.327482051918,-29.172788851804,2572,67,-96
-66.991862313206,-24.411717845968,2699,9,-562
-66.542704671146,-23.37865526923,2648,4,-171
-66.138462793292,-23.019329155582,2656,6,799
-65.59947362282,-22.92949762717,2699,7,430
-65.779136679644,-22.839666098758,2688,5,273
-65.689305151232,-22.70491880614,2692,5,244
-66.183378557498,-22.390508456698,2653,5,1389
-65.958799736468,-22.210845399874,2679,5,405
-66.003715500674,-21.941350814638,2694,6,673
