"decimalLon","decimalLat","bio6","bio14","cmi_max"
-67.441019955266,-30.879587891632,2751,27,-544
-69.057987466682,-30.879587891632,2647,84,-429
-71.618186026424,-30.834672127426,2812,7,-6
-69.057987466682,-30.834672127426,2658,81,-412
-71.66310179063,-30.699924834808,2809,5,-233
-71.708017554836,-30.699924834808,NA,NA,NA
-71.66310179063,-30.655009070602,2813,4,-52
-71.66310179063,-30.655009070602,2813,4,-52
-67.485935719472,-30.655009070602,2765,22,-395
-67.710514540502,-30.34059872116,2751,20,-402
-69.776639693978,-30.205851428542,2541,291,836
-68.06984065415,-30.205851428542,2768,20,-597
-69.86647122239,-30.160935664336,2583,254,985
-67.84526183312,-30.160935664336,2748,14,-599
-67.710514540502,-30.160935664336,2755,14,-535
-67.890177597326,-30.160935664336,2743,17,-582
-68.024924889944,-30.160935664336,2754,19,-680
-67.755430304708,-30.071104135924,2755,13,-606
-67.84526183312,-30.071104135924,2747,12,-644
-71.169028384364,-29.981272607512,2813,8,39
-67.890177597326,-29.936356843306,2754,12,-690
-67.84526183312,-29.936356843306,2758,11,-668
-67.84526183312,-29.8914410791,2760,12,-629
-68.74357711724,-29.8914410791,2726,36,-366
-70.046134279214,-29.846525314894,2604,280,944
-67.935093361532,-29.846525314894,2758,12,-686
-69.911386986596,-29.846525314894,2557,259,1056
-67.84526183312,-29.801609550688,2759,15,-521
-67.980009125738,-29.756693786482,2763,14,-672
-71.303775676982,-29.711778022276,2831,15,-29
-67.575767247884,-29.711778022276,2696,33,-458
-71.303775676982,-29.532114965452,2830,19,-165
-70.495291921274,-29.487199201246,2657,190,513
-68.024924889944,-29.487199201246,2780,20,-593
-70.630039213892,-29.487199201246,2730,106,32
-70.495291921274,-29.44228343704,2667,169,431
-71.21394414857,-29.44228343704,2822,20,-104
-71.079196855952,-29.44228343704,2821,20,-175
-70.809702270716,-29.44228343704,2809,37,-186
-70.98936532754,-29.397367672834,2822,24,-306
-66.857115020588,-29.397367672834,2801,33,-411
-70.450376157068,-29.397367672834,2626,215,868
-70.98936532754,-29.352451908628,2823,22,-323
-71.303775676982,-29.352451908628,2826,22,-255
-71.124112620158,-29.352451908628,2824,16,-215
-70.135965807626,-29.352451908628,2621,217,961
-69.282566287712,-29.352451908628,2605,59,-259
-71.258859912776,-29.352451908628,2821,21,-204
-67.755430304708,-29.352451908628,2741,62,-538
-70.360544628656,-29.307536144422,2712,123,69
-71.21394414857,-29.307536144422,2817,18,-167
-71.303775676982,-29.307536144422,2823,19,-269
-71.258859912776,-29.307536144422,2820,19,-143
-71.303775676982,-29.307536144422,2823,19,-269
-71.079196855952,-29.307536144422,2802,19,-340
-71.034281091746,-29.262620380216,2817,15,-253
-71.169028384364,-29.262620380216,2815,16,-169
-71.528354498012,-29.262620380216,NA,NA,NA
-70.719870742304,-29.262620380216,2741,48,-251
-69.372397816124,-29.262620380216,2592,60,-156
-71.4385229696,-29.262620380216,NA,NA,NA
-70.405460392862,-29.262620380216,2664,189,711
-69.372397816124,-29.262620380216,2592,60,-156
-71.079196855952,-29.262620380216,2806,17,-255
-71.034281091746,-29.21770461601,2806,13,-318
-70.450376157068,-29.21770461601,2613,181,798
-71.4385229696,-29.21770461601,2837,16,-333
-71.124112620158,-29.172788851804,2797,14,-345
-69.327482051918,-29.172788851804,2572,67,-96
-70.98936532754,-29.127873087598,2788,11,-499
-71.21394414857,-29.127873087598,2809,13,-240
-71.348691441188,-29.127873087598,2823,17,-320
-71.483438733806,-29.082957323392,2840,12,-411
-71.4385229696,-29.038041559186,2836,15,-352
-70.674954978098,-29.038041559186,2724,46,-220
-67.755430304708,-29.038041559186,2667,116,195
-67.755430304708,-28.99312579498,2637,112,243
-70.98936532754,-28.99312579498,2804,6,-424
-71.348691441188,-28.948210030774,2821,9,-311
-71.258859912776,-28.948210030774,2808,6,-278
-71.4385229696,-28.948210030774,2837,13,-379
-67.530851483678,-28.948210030774,2786,80,-36
-71.4385229696,-28.813462738156,2842,8,-630
-70.854618034922,-28.813462738156,2794,7,-390
-69.147818995094,-28.813462738156,2621,39,-341
-70.899533799128,-28.813462738156,2795,5,-438
-71.124112620158,-28.813462738156,2795,3,-403
-69.147818995094,-28.813462738156,2621,39,-341
-69.147818995094,-28.813462738156,2621,39,-341
-70.98936532754,-28.813462738156,2790,4,-365
-70.899533799128,-28.813462738156,2795,5,-438
-69.237650523506,-28.76854697395,2600,59,-167
-71.124112620158,-28.76854697395,2800,2,-265
-69.282566287712,-28.76854697395,2574,76,-32
-70.98936532754,-28.723631209744,2778,2,-532
-70.98936532754,-28.678715445538,2796,2,-221
-68.29441947518,-28.678715445538,2753,22,-575
-69.327482051918,-28.678715445538,2575,84,100
-71.21394414857,-28.678715445538,2806,3,-404
-70.899533799128,-28.633799681332,2805,2,-392
-70.09105004342,-28.633799681332,2619,250,915
-70.899533799128,-28.588883917126,2804,1,-395
-70.944449563334,-28.588883917126,2797,1,-469
-68.698661353034,-28.588883917126,2680,70,-505
-70.54020768548,-28.54396815292,2775,22,-159
-70.944449563334,-28.54396815292,2800,1,-458
-68.833408645652,-28.499052388714,2620,70,-452
-70.899533799128,-28.499052388714,2795,1,-382
-71.169028384364,-28.454136624508,2816,3,-328
-68.878324409858,-28.409220860302,2580,70,-261
-68.878324409858,-28.409220860302,2580,70,-261
-66.04863126488,-28.409220860302,2602,50,420
-69.956302750802,-28.409220860302,2683,186,526
-70.854618034922,-28.409220860302,2798,2,-326
-70.630039213892,-28.364305096096,2809,7,-310
-70.630039213892,-28.364305096096,2809,7,-310
-70.76478650651,-28.364305096096,2807,2,-352
-70.719870742304,-28.31938933189,2812,2,-344
-68.833408645652,-28.31938933189,2587,71,-283
-70.76478650651,-28.31938933189,2811,2,-371
-68.833408645652,-28.31938933189,2587,71,-283
-70.719870742304,-28.274473567684,2815,2,-376
-71.034281091746,-28.274473567684,2811,5,-370
-70.944449563334,-28.229557803478,2807,2,-392
-67.081693841618,-28.229557803478,2786,8,-678
-70.54020768548,-28.229557803478,2825,5,-305
-71.079196855952,-28.229557803478,2819,7,-332
-70.54020768548,-28.184642039272,2821,4,-275
-70.674954978098,-28.184642039272,2817,2,-412
-70.585123449686,-28.184642039272,2820,3,-399
-71.169028384364,-28.184642039272,NA,NA,NA
-70.674954978098,-28.139726275066,2814,2,-451
-70.98936532754,-28.139726275066,2809,3,-331
-70.944449563334,-28.139726275066,2807,2,-358
-69.64189240136,-28.139726275066,2685,99,321
-71.034281091746,-28.09481051086,2816,6,-374
-71.034281091746,-28.09481051086,2816,6,-374
-70.585123449686,-28.09481051086,2813,2,-404
-70.54020768548,-28.049894746654,2810,2,-376
-71.079196855952,-28.049894746654,2823,7,-321
-70.046134279214,-28.004978982448,2703,27,-171
-70.630039213892,-27.960063218242,2805,1,-418
-70.54020768548,-27.960063218242,2807,2,-432
-70.899533799128,-27.915147454036,2810,2,-473
-70.585123449686,-27.87023168983,2805,2,-450
-71.079196855952,-27.87023168983,2833,8,-462
-70.719870742304,-27.87023168983,2803,1,-487
-70.54020768548,-27.825315925624,2805,2,-452
-70.944449563334,-27.825315925624,2821,5,-463
-70.944449563334,-27.780400161418,2824,6,-526
-69.282566287712,-27.780400161418,2585,160,184
-70.809702270716,-27.780400161418,2810,2,-484
-70.495291921274,-27.780400161418,2803,2,-369
-70.98936532754,-27.735484397212,2831,6,-494
-67.980009125738,-27.735484397212,2668,24,-534
-68.159672182562,-27.735484397212,2651,37,-514
-70.001218515008,-27.735484397212,2747,30,-182
